epoch,loss,rmse_train,rmse_val
32,3.996930651034569e-12,1.999232381422189e-06,4.124701263208408e-06
33,3.996930651034569e-12,1.999232381422189e-06,4.124701263208408e-06
34,3.996930651034569e-12,1.999232381422189e-06,4.124701263208408e-06
35,3.99689661575997e-12,1.999207825065241e-06,4.136064035265008e-06
36,3.99676734416654e-12,1.9991739463876e-06,4.13663974541123e-06
37,3.996696845004477e-12,1.999138930841582e-06,4.1372636587766465e-06
38,3.996556124236106e-12,1.9991186945844674e-06,4.137429186812369e-06
39,3.996475633066821e-12,1.9991186945844674e-06,4.137429186812369e-06
40,3.996475633066821e-12,1.9991186945844674e-06,4.137429186812369e-06
41,3.996475633066821e-12,1.9991186945844674e-06,4.137429186812369e-06
42,3.996475633066821e-12,1.9991186945844674e-06,4.137429186812369e-06
43,3.996475633066821e-12,1.9991186945844674e-06,4.137429186812369e-06
44,3.996475633066821e-12,1.9991186945844674e-06,4.137429186812369e-06
45,3.996475633066821e-12,1.9991186945844674e-06,4.137777068535797e-06
46,3.996475633066821e-12,1.9991186945844674e-06,4.138432814215776e-06
47,3.996475633066821e-12,1.9991186945844674e-06,4.139523298363201e-06
48,3.996475633066821e-12,1.9991186945844674e-06,4.14099986301153e-06
49,3.996475633066821e-12,1.9991186945844674e-06,4.14261103287572e-06
50,3.996475633066821e-12,1.9991186945844674e-06,4.142707894061459e-06
51,3.996475633066821e-12,1.9991186945844674e-06,4.142707894061459e-06
52,3.996475633066821e-12,1.9991186945844674e-06,4.142794296058128e-06
53,3.996475633066821e-12,1.9991186945844674e-06,4.142930265516043e-06
54,3.996475633066821e-12,1.9991186945844674e-06,4.143070327700116e-06
55,3.996475633066821e-12,1.9991186945844674e-06,4.143220849073259e-06
56,3.996475633066821e-12,1.9991186945844674e-06,4.15036220147158e-06
57,3.996475633066821e-12,1.9991186945844674e-06,4.1509779293846805e-06
58,3.996475633066821e-12,1.9991186945844674e-06,4.151887424086453e-06
59,3.996475633066821e-12,1.9991186945844674e-06,4.1522994251863565e-06
60,3.996475633066821e-12,1.9991186945844674e-06,4.1522994251863565e-06
61,3.996475633066821e-12,1.9991186945844674e-06,4.1522994251863565e-06
62,3.996475633066821e-12,1.9991186945844674e-06,4.1522994251863565e-06
63,3.996475633066821e-12,1.9991186945844674e-06,4.1522994251863565e-06
64,3.996475633066821e-12,1.9991186945844674e-06,4.1522994251863565e-06
65,3.996475633066821e-12,1.9991186945844674e-06,4.1522994251863565e-06
66,3.996475633066821e-12,1.9991186945844674e-06,4.1522994251863565e-06
67,3.996475633066821e-12,1.9991186945844674e-06,4.1522994251863565e-06
68,3.996475633066821e-12,1.9991186945844674e-06,4.1522994251863565e-06
69,3.996475633066821e-12,1.9991186945844674e-06,4.1522994251863565e-06
70,3.996475633066821e-12,1.9991186945844674e-06,4.1522994251863565e-06
71,3.996475633066821e-12,1.9991186945844674e-06,4.1522994251863565e-06
72,3.996475633066821e-12,1.9991186945844674e-06,4.152436758886324e-06
73,3.996475633066821e-12,1.9991186945844674e-06,4.153377631155308e-06
74,3.996475633066821e-12,1.9991186945844674e-06,4.153775535087334e-06
75,3.996475633066821e-12,1.9991186945844674e-06,4.153775535087334e-06
76,3.996475633066821e-12,1.9991186945844674e-06,4.153775535087334e-06
77,3.996475633066821e-12,1.9991186945844674e-06,4.153775535087334e-06
78,3.996475633066821e-12,1.9991186945844674e-06,4.153775535087334e-06
79,3.996475633066821e-12,1.9991186945844674e-06,4.153775535087334e-06
80,3.996475633066821e-12,1.9991186945844674e-06,4.1545067688275594e-06
81,3.996475633066821e-12,1.9991186945844674e-06,4.15721069657593e-06
82,3.996475633066821e-12,1.9991186945844674e-06,4.157576768193394e-06
83,3.996475633066821e-12,1.9991186945844674e-06,4.157576768193394e-06
84,3.996475633066821e-12,1.9991186945844674e-06,4.157576768193394e-06
85,3.996475633066821e-12,1.9991186945844674e-06,4.157576768193394e-06
86,3.996475633066821e-12,1.9991186945844674e-06,4.157576768193394e-06
87,3.996475633066821e-12,1.9991186945844674e-06,4.157576768193394e-06
88,3.996475633066821e-12,1.9991186945844674e-06,4.157576768193394e-06
89,3.996475633066821e-12,1.9991186945844674e-06,4.157576768193394e-06
90,3.996475633066821e-12,1.9991186945844674e-06,4.157576768193394e-06
91,3.996475633066821e-12,1.9991186945844674e-06,4.157576768193394e-06
92,3.996475633066821e-12,1.9991186945844674e-06,4.157576768193394e-06
93,3.996475633066821e-12,1.9991186945844674e-06,4.157576768193394e-06
94,3.996475633066821e-12,1.9991186945844674e-06,4.157576768193394e-06
95,3.996475633066821e-12,1.9991186945844674e-06,4.158306637691567e-06
96,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
97,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
98,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
99,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
100,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
epoch,loss,rmse_train,rmse_val
1,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
2,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
3,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
4,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
5,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
6,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
7,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
8,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
9,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
10,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
11,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
12,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
13,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
14,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
15,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
16,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
17,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
18,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
19,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
20,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
21,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
22,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
23,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
24,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
25,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
26,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
27,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
28,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
29,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
30,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
31,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
32,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
33,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
34,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
35,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
36,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
37,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
38,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
39,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
40,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
41,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
42,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
43,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
44,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
45,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
46,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
47,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
48,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
49,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
50,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
51,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
52,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
53,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
54,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
55,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
56,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
57,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
58,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
59,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
60,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
61,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
62,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
63,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
64,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
65,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
66,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
67,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
68,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
69,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
70,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
71,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
72,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
73,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
74,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
75,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
76,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
77,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
78,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
79,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
80,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
81,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
82,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
83,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
84,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
85,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
86,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
87,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
88,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
89,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
90,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
91,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
92,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
93,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
94,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
95,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
96,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
97,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
98,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
99,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
100,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
epoch,loss,rmse_train,rmse_val
1,3.996475633066821e-12,1.9991186945844674e-06,4.160533990216209e-06
2,3.996475633066821e-12,1.9991186945844674e-06,4.160533990216209e-06
3,3.996475633066821e-12,1.9991186945844674e-06,4.160533990216209e-06
4,3.996475633066821e-12,1.9991186945844674e-06,4.160533990216209e-06
5,3.996475633066821e-12,1.9991186945844674e-06,4.160533990216209e-06
6,3.996475633066821e-12,1.9991186945844674e-06,4.160533990216209e-06
7,3.996475633066821e-12,1.9991186945844674e-06,4.160533990216209e-06
8,3.996475633066821e-12,1.9991186945844674e-06,4.160533990216209e-06
9,3.996475633066821e-12,1.9991186945844674e-06,4.160533990216209e-06
10,3.996475633066821e-12,1.9991186945844674e-06,4.160533990216209e-06
11,3.996475633066821e-12,1.9991186945844674e-06,4.160533990216209e-06
12,3.996475633066821e-12,1.9991186945844674e-06,4.160533990216209e-06
13,3.996475633066821e-12,1.9991186945844674e-06,4.160533990216209e-06
14,3.996475633066821e-12,1.9991186945844674e-06,4.160533990216209e-06
15,3.996475633066821e-12,1.9991186945844674e-06,4.1603020690672565e-06
16,3.996475633066821e-12,1.9991186945844674e-06,4.159928721492179e-06
17,3.996475633066821e-12,1.9991186945844674e-06,4.159528089076048e-06
18,3.996475633066821e-12,1.9991186945844674e-06,4.159107447776478e-06
19,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
20,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
21,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
22,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
23,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
24,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
25,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
26,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
27,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
28,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
29,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
30,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
31,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
32,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
33,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
34,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
35,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
36,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
37,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
38,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
39,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
40,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
41,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
42,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
43,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
44,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
45,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
46,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
47,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
48,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
49,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
50,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
51,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
52,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
53,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
54,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
55,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
56,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
57,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
58,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
59,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
60,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
61,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
62,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
63,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
64,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
65,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
66,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
67,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
68,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
69,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
70,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
71,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
72,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
73,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
74,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
75,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
76,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
77,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
78,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
79,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
80,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
81,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
82,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
83,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
84,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
85,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
86,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
87,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
88,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
89,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
90,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
91,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
92,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
93,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
94,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
95,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
96,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
97,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
98,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
99,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
100,3.996475633066821e-12,1.9991186945844674e-06,4.159054242336424e-06
epoch,loss,rmse_train,rmse_val
1,5.272089043106831e-11,7.2609150265634526e-06,1.8149910829379223e-05
2,5.272089043106831e-11,7.2609150265634526e-06,1.8149910829379223e-05
3,5.272089043106831e-11,7.2609150265634526e-06,1.8149910829379223e-05
4,5.272089043106831e-11,7.2609150265634526e-06,1.8149910829379223e-05
5,5.272089043106831e-11,7.2609150265634526e-06,1.8149910829379223e-05
6,5.272089043106831e-11,7.2609150265634526e-06,1.8149910829379223e-05
7,5.272089043106831e-11,7.2609150265634526e-06,1.8149910829379223e-05
8,5.272089043106831e-11,7.2609150265634526e-06,1.8149910829379223e-05
9,5.272089043106831e-11,7.2609150265634526e-06,1.8149910829379223e-05
10,5.272089043106831e-11,7.2609150265634526e-06,1.8149910829379223e-05
11,5.272089043106831e-11,7.2609150265634526e-06,1.8149910829379223e-05
12,5.272089043106831e-11,7.2609150265634526e-06,1.8149910829379223e-05
13,5.272089043106831e-11,7.2609150265634526e-06,1.8149910829379223e-05
14,5.272089043106831e-11,7.2609150265634526e-06,1.8149910829379223e-05
15,5.272089043106831e-11,7.2609150265634526e-06,1.8149910829379223e-05
16,5.272089043106831e-11,7.2609150265634526e-06,1.8149910829379223e-05
17,5.272089043106831e-11,7.2609150265634526e-06,1.814950337575283e-05
18,5.272089043106831e-11,7.2609150265634526e-06,1.8147962691728026e-05
19,5.272089043106831e-11,7.2609150265634526e-06,1.8146414731745608e-05
20,5.272089043106831e-11,7.2609150265634526e-06,1.814482493500691e-05
21,5.272089043106831e-11,7.2609150265634526e-06,1.8143262423109263e-05
22,5.272089043106831e-11,7.2609150265634526e-06,1.8142693079425953e-05
23,5.272089043106831e-11,7.2609150265634526e-06,1.8142693079425953e-05
24,5.272089043106831e-11,7.2609150265634526e-06,1.8142693079425953e-05
25,5.272089043106831e-11,7.2609150265634526e-06,1.8142693079425953e-05
26,5.272089043106831e-11,7.2609150265634526e-06,1.8142693079425953e-05
27,5.272089043106831e-11,7.2609150265634526e-06,1.8142693079425953e-05
28,5.272089043106831e-11,7.2609150265634526e-06,1.8142693079425953e-05
29,5.272089043106831e-11,7.2609150265634526e-06,1.8142693079425953e-05
30,5.272089043106831e-11,7.2609150265634526e-06,1.8142693079425953e-05
31,5.272089043106831e-11,7.2609150265634526e-06,1.8142693079425953e-05
32,5.272089043106831e-11,7.2609150265634526e-06,1.8142693079425953e-05
33,5.272089043106831e-11,7.2609150265634526e-06,1.8142693079425953e-05
34,5.272089043106831e-11,7.2609150265634526e-06,1.8142693079425953e-05
35,5.272089043106831e-11,7.2609150265634526e-06,1.8142693079425953e-05
36,5.272089043106831e-11,7.2609150265634526e-06,1.8142693079425953e-05
37,5.272089043106831e-11,7.2609150265634526e-06,1.8142693079425953e-05
38,5.272089043106831e-11,7.2609150265634526e-06,1.8142693079425953e-05
39,5.272089043106831e-11,7.2609150265634526e-06,1.8142693079425953e-05
40,5.272089043106831e-11,7.2609150265634526e-06,1.8142693079425953e-05
41,5.272089043106831e-11,7.2609150265634526e-06,1.8142693079425953e-05
42,5.272089043106831e-11,7.2609150265634526e-06,1.8142693079425953e-05
43,5.272089043106831e-11,7.2609150265634526e-06,1.8142693079425953e-05
44,5.272089043106831e-11,7.2609150265634526e-06,1.8142693079425953e-05
45,5.272089043106831e-11,7.2609150265634526e-06,1.8142693079425953e-05
46,5.272089043106831e-11,7.2609150265634526e-06,1.8142693079425953e-05
47,5.272089043106831e-11,7.2609150265634526e-06,1.8142693079425953e-05
48,5.272089043106831e-11,7.2609150265634526e-06,1.8142693079425953e-05
49,5.272089043106831e-11,7.2609150265634526e-06,1.8142693079425953e-05
50,5.272089043106831e-11,7.2609150265634526e-06,1.8142693079425953e-05
51,5.272089043106831e-11,7.2609150265634526e-06,1.8142693079425953e-05
52,5.272089043106831e-11,7.2609150265634526e-06,1.8142693079425953e-05
53,5.272089043106831e-11,7.2609150265634526e-06,1.8142693079425953e-05
54,5.272089043106831e-11,7.2609150265634526e-06,1.8142693079425953e-05
55,5.272089043106831e-11,7.2609150265634526e-06,1.8142693079425953e-05
56,5.272089043106831e-11,7.2609150265634526e-06,1.814255301724188e-05
57,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
58,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
59,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
60,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
61,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
62,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
63,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
64,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
65,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
66,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
67,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
68,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
69,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
70,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
71,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
72,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
73,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
74,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
75,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
76,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
77,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
78,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
79,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
80,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
81,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
82,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
83,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
84,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
85,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
86,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
87,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
88,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
89,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
90,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
91,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
92,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
93,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
94,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
95,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
96,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
97,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
98,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
99,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
100,5.272089043106831e-11,7.2609150265634526e-06,1.81423074536724e-05
epoch,loss,rmse_train,rmse_val
1,2.342058169624295e-10,1.5303739928640425e-05,5.453898666019086e-06
2,2.3420340888868907e-10,1.5303687177947722e-05,5.453898666019086e-06
3,2.3420231309856375e-10,1.5303638065233827e-05,5.453898666019086e-06
4,2.342013694089928e-10,1.5303499822039157e-05,5.453898666019086e-06
5,2.3419710615257827e-10,1.5303297914215364e-05,5.453898666019086e-06
6,2.3419095107612976e-10,1.5303083273465745e-05,5.453898666019086e-06
7,2.3418437855582395e-10,1.530286499473732e-05,5.453898666019086e-06
8,2.341776550451868e-10,1.5302646716008894e-05,5.453898666019086e-06
9,2.341710203523917e-10,1.5302422980312258e-05,5.453898666019086e-06
10,2.341641724967758e-10,1.5302190149668604e-05,5.453898666019086e-06
11,2.341570493058498e-10,1.5301944586099125e-05,5.453740868688328e-06
12,2.3414954419820334e-10,1.530169538455084e-05,5.453406629385427e-06
13,2.341419058637939e-10,1.530143345007673e-05,5.453062385640806e-06
14,2.3412979999193337e-10,1.53011624206556e-05,5.453062385640806e-06
15,2.341211169376578e-10,1.5300871382351033e-05,5.453062385640806e-06
